Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,table_1_flag,Geocoded_City1,Geocoded_City2
2017,4,35412,30852,"Knoxville, TN","Washington, DC (Metropolitan Area)",465,223,246.36,AA,0.6367,243.29,UA,0.2217,202.59,-1,"Knoxville, TN
(35.962631, -83.916677)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,4,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",684,492,171.96,UA,0.4776,153.82,G4,0.1151,91.16,-1,"Knoxville, TN
(35.962631, -83.916677)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2017,4,35412,32467,"Knoxville, TN","Miami, FL (Metropolitan Area)",724,266,156.52,G4,0.6634,94.92,G4,0.6634,94.92,-1,"Knoxville, TN
(35.962631, -83.916677)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)"
2018,2,30135,34761,"Allentown/Bethlehem/Easton, PA","Sanford, FL",882,351,86.47,G4,1,86.47,G4,1,86.47,-1,"(40.602753, -75.469759)","(37.78008, -122.420168)"
2018,2,30140,30194,"Albuquerque, NM","Dallas/Fort Worth, TX",580,557,220.45,WN,0.5485,208.64,WN,0.5485,208.64,-1,"(35.084248, -106.649241)","(40.11086, -77.035636)"
2018,2,30140,30325,"Albuquerque, NM","Denver, CO",349,517,136.09,WN,0.548,137.86,WN,0.548,137.86,-1,"(35.084248, -106.649241)","(39.738453, -104.984853)"
2018,2,30140,30397,"Albuquerque, NM","Atlanta, GA (Metropolitan Area)",1269,226,254.24,DL,0.6327,266.14,WN,0.2411,229.24,-1,"(35.084248, -106.649241)","(33.748547, -84.391502)"
2018,2,30140,30423,"Albuquerque, NM","Austin, TX",619,220,171.98,WN,0.5922,196.04,G4,0.1366,72.86,-1,"(35.084248, -106.649241)","(30.264979, -97.746598)"
2018,2,30140,30466,"Albuquerque, NM","Phoenix, AZ",328,710,153.3,WN,0.8019,149.82,WN,0.8019,149.82,-1,"(35.084248, -106.649241)","(30.406931, -87.217578)"
2018,2,30140,30559,"Albuquerque, NM","Seattle, WA",1180,464,173.4,AS,0.7001,169.46,AS,0.7001,169.46,-1,"(35.084248, -106.649241)","(47.603229, -122.33028)"
2018,2,30140,30721,"Albuquerque, NM","Boston, MA (Metropolitan Area)",1974,287,264.47,WN,0.4489,245.19,WN,0.4489,245.19,-1,"(35.084248, -106.649241)","(42.358894, -71.056742)"
2018,2,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",1670,662,292.97,WN,0.597,277.73,WN,0.597,277.73,-1,"(35.084248, -106.649241)","(38.892062, -77.019912)"
2018,2,30140,30977,"Albuquerque, NM","Chicago, IL",1121,405,254.76,WN,0.4856,239.76,WN,0.4856,239.76,-1,"(35.084248, -106.649241)","(41.775002, -87.696388)"
2018,2,30140,31453,"Albuquerque, NM","Houston, TX",759,325,243.32,WN,0.6266,233.78,WN,0.6266,233.78,-1,"(35.084248, -106.649241)","(29.760803, -95.369506)"
2018,2,30140,31454,"Albuquerque, NM","Orlando, FL",1553,208,221.02,WN,0.4881,250.44,F9,0.2118,97.47,-1,"(35.084248, -106.649241)","(28.538331, -81.378879)"
2018,2,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",1861,561,240.87,B6,0.3421,187.15,B6,0.3421,187.15,-1,"(35.084248, -106.649241)","(40.123164, -75.333718)"
2018,2,30140,32211,"Albuquerque, NM","Las Vegas, NV",486,493,158.25,WN,0.8896,161.48,G4,0.0575,82.66,-1,"(35.084248, -106.649241)","(36.169202, -115.140597)"
2018,2,30140,32457,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",896,772,186.18,WN,0.6439,192.38,AS,0.1151,119.94,-1,"(35.084248, -106.649241)","(37.78008, -122.420168)"
2018,2,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",677,1110,159.69,WN,0.5437,159.74,AS,0.1034,116.2,-1,"(35.084248, -106.649241)","(34.052238, -118.243344)"
2018,2,30140,33570,"Albuquerque, NM","San Diego, CA",628,432,142.15,WN,0.7395,148.08,AS,0.2124,108.61,-1,"(35.084248, -106.649241)","(32.71576, -117.163817)"
2018,2,30140,34057,"Albuquerque, NM","Portland, OR",1111,275,196.46,AS,0.421,186.34,AS,0.421,186.34,-1,"(35.084248, -106.649241)","(45.516018, -122.681425)"
2018,2,30158,31454,"Atlantic City, NJ","Orlando, FL",852,222,91.96,NK,1,91.96,NK,1,91.96,-1,"(33.748547, -84.391502)","(28.538331, -81.378879)"
2018,2,30158,32467,"Atlantic City, NJ","Miami, FL (Metropolitan Area)",977,226,90.64,NK,1,90.64,NK,1,90.64,-1,"(33.748547, -84.391502)","(44.977479, -93.264346)"
2018,2,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",592,256,211.62,AA,0.9541,212.16,UA,0.0412,199.83,-1,"(38.835224, -104.819798)","(40.11086, -77.035636)"
