tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table 1a,2018,1,32211,32457,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",12889,13796,LAS,OAK,414,1650,125.18,WN,0.8521,129.03,NK,0.0629,77.67,"Las Vegas, NV
(36.169202, -115.140597)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201811288913796LASOAK
Table 1a,2018,1,32211,32467,"Las Vegas, NV","Miami, FL (Metropolitan Area)",12889,13303,LAS,MIA,2174,938,219.57,AA,0.7067,256.42,F9,0.2547,97.42,"Las Vegas, NV
(36.169202, -115.140597)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201811288913303LASMIA
Table 1a,2018,1,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,12954,LAS,LGB,236,868,90.34,B6,0.9584,90.47,WN,0.0416,87.34,"Las Vegas, NV
(36.169202, -115.140597)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201811288912954LASLGB
Table 1a,2018,1,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,12953,LAS,LGA,2282,226,245.03,AA,0.28,262.81,WN,0.1861,209.23,"Las Vegas, NV
(36.169202, -115.140597)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811288912953LASLGA
Table 1a,2018,1,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,12892,LAS,LAX,236,3028,122.41,WN,0.3985,112.97,WN,0.3985,112.97,"Las Vegas, NV
(36.169202, -115.140597)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201811288912892LASLAX
Table 1a,2018,1,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,12478,LAS,JFK,2282,2529,276.75,DL,0.4314,314.51,B6,0.2829,252.95,"Las Vegas, NV
(36.169202, -115.140597)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811288912478LASJFK
Table 1a,2018,1,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,12391,LAS,ISP,2282,21,256.73,WN,0.9096,254.36,WN,0.9096,254.36,"Las Vegas, NV
(36.169202, -115.140597)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811288912391LASISP
Table 1a,2018,1,32211,30852,"Las Vegas, NV","Washington, DC (Metropolitan Area)",12889,12264,LAS,IAD,2106,670,253.96,UA,0.6163,317.07,F9,0.2488,103.67,"Las Vegas, NV
(36.169202, -115.140597)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201811288912264LASIAD
Table 1a,2018,1,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,12197,LAS,HPN,2282,18,292.22,AA,0.589,261.11,AA,0.589,261.11,"Las Vegas, NV
(36.169202, -115.140597)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811288912197LASHPN
Table 1a,2018,1,32211,32467,"Las Vegas, NV","Miami, FL (Metropolitan Area)",12889,11697,LAS,FLL,2174,830,190.74,WN,0.3016,221.26,NK,0.2601,93.57,"Las Vegas, NV
(36.169202, -115.140597)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201811288911697LASFLL
Table 1a,2018,1,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,11618,LAS,EWR,2282,1633,271.36,UA,0.7048,319.65,NK,0.1753,103.86,"Las Vegas, NV
(36.169202, -115.140597)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811288911618LASEWR
Table 1a,2018,1,32211,30852,"Las Vegas, NV","Washington, DC (Metropolitan Area)",12889,11278,LAS,DCA,2106,513,265.42,AA,0.6057,283.79,WN,0.1684,209.37,"Las Vegas, NV
(36.169202, -115.140597)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201811288911278LASDCA
Table 1a,2018,1,32211,30852,"Las Vegas, NV","Washington, DC (Metropolitan Area)",12889,10821,LAS,BWI,2106,1099,208.34,WN,0.7444,223.78,NK,0.179,105.48,"Las Vegas, NV
(36.169202, -115.140597)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201811288910821LASBWI
Table 1a,2018,1,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,10800,LAS,BUR,236,916,157.62,WN,0.9892,156.93,WN,0.9892,156.93,"Las Vegas, NV
(36.169202, -115.140597)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201811288910800LASBUR
Table 1a,2018,1,32211,30466,"Las Vegas, NV","Phoenix, AZ",12889,10466,LAS,AZA,276,37,75.27,G4,1,75.27,G4,1,75.27,"Las Vegas, NV
(36.169202, -115.140597)","Phoenix, AZ
(30.406931, -87.217578)",201811288910466LASAZA
Table 1a,2018,1,32211,33195,"Las Vegas, NV","Tampa, FL (Metropolitan Area)",12889,15304,LAS,TPA,1984,778,212.68,WN,0.5488,223.33,F9,0.1782,89.72,"Las Vegas, NV
(36.169202, -115.140597)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201811288915304LASTPA
Table 1a,2018,1,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,15070,LAS,SWF,2282,8,238.86,AA,0.5217,237.91,AA,0.5217,237.91,"Las Vegas, NV
(36.169202, -115.140597)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811288915070LASSWF
Table 1a,2018,1,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,14908,LAS,SNA,236,948,148.63,WN,0.6664,157.29,DL,0.3333,131.3,"Las Vegas, NV
(36.169202, -115.140597)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201811288914908LASSNA
Table 1a,2018,1,32211,32457,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",12889,14831,LAS,SJC,414,1689,134.35,WN,0.7873,131.53,WN,0.7873,131.53,"Las Vegas, NV
(36.169202, -115.140597)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201811288914831LASSJC
Table 1a,2018,1,32600,32575,"Little Rock, AR","Los Angeles, CA (Metropolitan Area)",12992,10800,LIT,BUR,1494,11,290.5,WN,0.9082,288.3,UA,0.051,236.8,"Little Rock, AR
(34.748745, -92.275105)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201811299210800LITBUR
Table 1a,2018,1,32600,31703,"Little Rock, AR","New York City, NY (Metropolitan Area)",12992,15070,LIT,SWF,1100,1,276.28,DL,0.8889,285.56,AA,0.1111,202,"Little Rock, AR
(34.748745, -92.275105)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811299215070LITSWF
Table 1a,2018,1,32600,32575,"Little Rock, AR","Los Angeles, CA (Metropolitan Area)",12992,14908,LIT,SNA,1494,29,296.57,WN,0.35,276.68,UA,0.3077,256.94,"Little Rock, AR
(34.748745, -92.275105)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201811299214908LITSNA
Table 1a,2018,1,32600,32575,"Little Rock, AR","Los Angeles, CA (Metropolitan Area)",12992,13891,LIT,ONT,1494,19,284.97,WN,0.4743,253.71,WN,0.4743,253.71,"Little Rock, AR
(34.748745, -92.275105)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201811299213891LITONT
Table 1a,2018,1,32600,32575,"Little Rock, AR","Los Angeles, CA (Metropolitan Area)",12992,12954,LIT,LGB,1494,0,332.33,AA,0.6667,224,AA,0.6667,224,"Little Rock, AR
(34.748745, -92.275105)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201811299212954LITLGB
Table 1a,2018,1,32600,31703,"Little Rock, AR","New York City, NY (Metropolitan Area)",12992,12953,LIT,LGA,1100,90,268.21,DL,0.4272,288.75,WN,0.1827,212.4,"Little Rock, AR
(34.748745, -92.275105)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811299212953LITLGA
Table 1a,2018,1,32600,32575,"Little Rock, AR","Los Angeles, CA (Metropolitan Area)",12992,12892,LIT,LAX,1494,107,275.83,AA,0.3444,311.9,WN,0.3174,237.17,"Little Rock, AR
(34.748745, -92.275105)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201811299212892LITLAX
Table 1a,2018,1,32600,31703,"Little Rock, AR","New York City, NY (Metropolitan Area)",12992,12478,LIT,JFK,1100,19,290.09,AA,0.5417,272.91,AA,0.5417,272.91,"Little Rock, AR
(34.748745, -92.275105)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811299212478LITJFK
Table 1a,2018,1,32600,30852,"Little Rock, AR","Washington, DC (Metropolitan Area)",12992,12264,LIT,IAD,912,23,310.63,DL,0.5577,275.36,DL,0.5577,275.36,"Little Rock, AR
(34.748745, -92.275105)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201811299212264LITIAD
Table 1a,2018,1,32600,31703,"Little Rock, AR","New York City, NY (Metropolitan Area)",12992,12197,LIT,HPN,1100,7,270.92,DL,0.6271,283.07,AA,0.3729,250.49,"Little Rock, AR
(34.748745, -92.275105)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811299212197LITHPN
Table 1a,2018,1,32600,31703,"Little Rock, AR","New York City, NY (Metropolitan Area)",12992,11618,LIT,EWR,1100,49,310.21,DL,0.4041,324.83,WN,0.2122,227.36,"Little Rock, AR
(34.748745, -92.275105)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811299211618LITEWR
Table 1a,2018,1,32600,30852,"Little Rock, AR","Washington, DC (Metropolitan Area)",12992,11278,LIT,DCA,912,108,273.58,DL,0.4074,287.16,WN,0.2263,232.24,"Little Rock, AR
(34.748745, -92.275105)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201811299211278LITDCA
Table 1a,2018,1,32600,30852,"Little Rock, AR","Washington, DC (Metropolitan Area)",12992,10821,LIT,BWI,912,58,252.95,WN,0.3977,235.72,WN,0.3977,235.72,"Little Rock, AR
(34.748745, -92.275105)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201811299210821LITBWI
Table 1a,2018,1,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12954,14098,LGB,PHF,2371,0,388,AA,1,388,AA,1,388,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)",201811295414098LGBPHF
Table 1a,2018,1,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",12892,13244,LAX,MEM,1619,333,247.6,DL,0.408,288.51,G4,0.1883,111.29,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Memphis, TN
(35.143378, -90.052136)",201811289213244LAXMEM
Table 1a,2018,1,32575,30436,"Los Angeles, CA (Metropolitan Area)","Tucson, AZ",12892,15376,LAX,TUS,453,663,159.72,WN,0.5099,145.97,WN,0.5099,145.97,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Tucson, AZ
(35.167852, -103.726151)",201811289215376LAXTUS
Table 1a,2018,1,32575,30693,"Los Angeles, CA (Metropolitan Area)","Nashville, TN",12954,10693,LGB,BNA,1797,1,242.01,WN,0.6154,223.51,AA,0.2308,214.33,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Nashville, TN
(36.166687, -86.779932)",201811295410693LGBBNA
Table 1a,2018,1,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12954,10821,LGB,BWI,2329,8,278.35,AA,0.507,312.21,B6,0.169,201.82,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201811295410821LGBBWI
Table 1a,2018,1,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12954,11278,LGB,DCA,2329,14,269.36,AA,0.4918,264.06,AA,0.4918,264.06,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201811295411278LGBDCA
Table 1a,2018,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12954,11618,LGB,EWR,2510,5,305.66,AA,0.5532,325.08,B6,0.3191,279.53,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811295411618LGBEWR
Table 1a,2018,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12954,11697,LGB,FLL,2343,178,190.07,B6,0.9925,189.08,B6,0.9925,189.08,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201811295411697LGBFLL
Table 1a,2018,1,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",12954,11884,LGB,GEG,962,14,224.91,WN,0.6967,190.15,WN,0.6967,190.15,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Spokane, WA
(47.658999, -117.425022)",201811295411884LGBGEG
Table 1a,2018,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12954,12197,LGB,HPN,2510,0,380,AA,1,380,AA,1,380,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811295412197LGBHPN
Table 1a,2018,1,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12954,12264,LGB,IAD,2329,3,295.11,B6,0.5357,298.07,DL,0.3214,278.41,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201811295412264LGBIAD
Table 1a,2018,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12954,12478,LGB,JFK,2510,395,221.37,B6,0.9708,218.89,B6,0.9708,218.89,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811295412478LGBJFK
Table 1a,2018,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12954,12953,LGB,LGA,2510,4,245.15,AA,0.6667,255.42,WN,0.1282,179,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201811295412953LGBLGA
Table 1a,2018,1,32575,31454,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",12954,13204,LGB,MCO,2218,8,331.46,AA,0.6447,340.62,B6,0.2105,293.01,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Orlando, FL
(28.538331, -81.378879)",201811295413204LGBMCO
Table 1a,2018,1,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",12954,13244,LGB,MEM,1619,1,333.85,AA,1,333.85,AA,1,333.85,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Memphis, TN
(35.143378, -90.052136)",201811295413244LGBMEM
Table 1a,2018,1,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",12954,13264,LGB,MFR,659,1,298.55,DL,1,298.55,DL,1,298.55,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Medford, OR
(42.064492, -87.93678)",201811295413264LGBMFR
